,game_id,white_id,white_elo,black_id,black_elo,opening,moves,winner
35,0NQBBVGE,matei_popescu1510,1706,purerandomness,1651,A45,d2d4 g8f6 c1g5 e7e6 e2e3 f8e7 f1d3 e8g8 f2f4 b8c6 c2c3 b7b6 g1f3 a7a5 e1g1 c8b7 b1d2 c6a7 g5f6 e7f6 e3e4 a7c8 e4e5 f6e7 d1e1 d7d6 e1g3 d6e5 f4e5 f7f6 e5f6 e7f6 a1e1 e6e5 f3e5 f6e5 f1f8 g8f8 e1e5 c8e7 g3f4 f8g8 f4h4 e7g6 h4d8 a8d8 d3g6 h7g6 e5e7 d8c8 d2c4 b7d5 b2b3 b6b5 c4e5 g8h7 e7d7 c7c6 e5d3 a5a4 d3c5 a4b3 a2b3 c8e8 h2h3 e8e1 g1h2 e1e2 c5d3 e2g2 h2h1 g2d2,black
36,0OLGFtM1,matei_popescu1510,1686,akavelli,1665,D00,d2d4 d7d5 e2e3 e7e6 f1d3 c7c5 c2c3 b8c6 f2f4 c5d4 e3d4 g8f6 g1f3 f8d6 f3e5 e8g8 e1g1 f6d7 f1f3 f7f6 e5d7 c8d7 f3h3 f6f5 d1h5 h7h6 c1e3 d7e8 h5e2 e8g6 b1d2 g8h7 d2f3 d6e7 e3f2 g6f7 f2h4 f8g8 h4e7 c6e7 f3e5 d8e8 a1f1 e7g6 h3e3 g6e5 e3e5 g7g5 d3f5 h7h8 f5e6 f7e6 e5e6 e8h5 e2h5,white
37,0pMZnRmf,matei_popescu1510,1785,majidsalehikashmar,1798,D00,d2d4 d7d5 e2e3 g8f6 f1d3 d8d6 b1d2 c8g4 f2f3 g4h5 g1e2 h5g6 e3e4 d5e4 d2e4 f6e4 f3e4 e7e6 e1g1 b8c6 c2c3 e8c8 e2f4 d6e7 f4g6 h7g6 d1f3 f7f5 e4e5 g6g5 f3g3 f5f4 g3g4 h8h4 g4e2 a7a6 d3a6 b7a6 e2a6 c8d7 a6b5 d8b8 b5a4 e7d8 c3c4 b8a8 a4b5 d8b8 b5b8 a8b8 f1e1 c6d4,black
38,0QamXT49,garoglan,1775,matei_popescu1510,1865,B27,e2e4 c7c5 g1f3 g7g6 f1c4 f8g7 c2c3 e7e6 e1g1 d7d5 e4d5 e6d5 c4b5 c8d7 b5d7 d8d7 f1e1 g8e7 d2d4 c5c4 c1g5 b8c6 b1a3 a7a6 a3c2 e8g8 c2b4 f8e8 b4c6 e7c6 d1d2 f7f5 h2h3 b7b5 g5h6 g7h8 e1e8 a8e8 a1e1 e8e4 f3g5 e4e7 e1e3 d7e8 e3e7 e8e7 g5f3 h8f6 h6f4 e7e4 f4g5 f6g7 g5h6 g7f6 h6g5 f6h8 g5e3 c6b8 f3e5 h8e5 d4e5 e4e5 e3d4 e5e4 d2h6 e4e7 h3h4 b8c6 d4e3 c6e5 h4h5 e5g4 h6f4 g4e3 f2e3 e7e4 h5g6 h7g6 f4b8 g8h7 b8a7 h7h6 g1h2 e4h4 h2g1 h4e1 g1h2 e1h4 h2g1 h4e4 b2b3 c4b3 a2b3 b5b4 c3b4 e4b4 a7a6 b4b3 a6e2 b3b1 g1h2 b1e4 e2d2 e4h4 h2g1 h4g5 g1h2 h6g7 d2d4 g7h6 h2g1 g5g3 d4c3 g3g4 c3d2 g4e4 d2e2 d5d4 e2c4 e4e3 g1h2 e3f4 h2g1 f4e4 c4g8 d4d3 g8h8 h6g5 h8d8 g5g4,black
39,0Re1mAVf,dabu2882,1567,matei_popescu1510,1548,B10,e2e4 c7c6 g1f3 d7d5 e4e5 c6c5 d2d4 b8c6 f1b5 c8g4 b5c6 b7c6 h2h3 g4h5 g2g4 h5g6 f3h4 g6e4 f2f3 e7e6 g4g5 e4g6 h4g6 h7g6 c1f4 g8e7 b1d2 e7f5 c2c3 c5d4 c3d4 f5d4 d1a4 d8b6 f4e3 f8c5 d2b3 d4b3 e3c5 b3c5 a4c2 e8e7 e1f1 b6b5 f1g2 h8h4 a2a4 b5b6 b2b3 a8h8 c2f2 c5d3 f2b6 a7b6 a1d1 d3f4 g2g3 f4h3 d1c1 h4h5 c1c6 h3g5 h1h5 h8h5 c6b6 h5h1 b3b4 h1b1 a4a5 e7d8 a5a6 b1a1 b4b5 d8c7 b6b7 c7c8 b5b6 a1a6 b7c7 c8d8 c7b7 d8c8 b7c7 c8b8 c7c6 b8b7 c6c7 b7b6 c7d7 a6a7 d7d6 b6c7 f3f4 g5e4,black
40,0rhjYkID,matei_popescu1510,1859,adelelwwkl,1924,A40,d2d4 e7e6 e2e3 c7c6 f1d3 d7d5 b1d2 c6c5 c2c3 b8c6 f2f4 d8b6 g1f3 g8f6 e1g1 f8d6 f3e5 c5d4 e3d4 e8g8 f1f3 h7h6 f3h3 c6e5 f4e5 d6e5 d2f3 e5c7 c1h6 g7h6 h3h6 f6e4 f3h4 f7f5 d1h5 f8f6 h6h8 g8g7 h5h7,white
41,0T6VKYxc,matei_popescu1510,1887,desperate_attack,1925,A45,d2d4 g8f6 c1g5 e7e6 e2e3 d7d5 f1d3 c7c5 c2c3 b8c6 f2f4 f8e7 b1d2 h7h6 g5f6 e7f6 g1f3 a7a6 a2a4 c5d4 e3d4 f6h4 g2g3 h4f6 e1g1 e8g8 f3e5 c6e5 f4e5 f6e7 d1g4 f7f5 e5f6 f8f6 f1f6 e7f6 g4g6,white
42,0tHpvskR,manas70,1608,matei_popescu1510,1641,D00,d2d4 d7d5 c1f4 c7c5 e2e3 b8c6 c2c3 d8b6 g1f3 c8f5 b2b3 g8f6 f1e2 e7e6 b1d2 h7h6 e1g1 c5d4 c3d4 f8e7 h2h3 e8g8 f3e5 c6e5 f4e5 f6e4 d2e4 f5e4 f2f3 e4h7 e2d3 f7f6 d3h7 g8h7 d1d3 h7h8 e5g3 e7d6 g3d6 b6d6 a1c1 e6e5 d4e5 f6e5 c1c2 a8c8 f1c1 c8c2 c1c2 d6b6 g1h1 f8d8 d3f5 b6e3 c2c7 e3g5,white
43,0U8BKV1y,ashish_mankin,1710,matei_popescu1510,1732,B27,e2e4 c7c5 g1f3 g7g6 c2c3 d7d5 f1e2 d5e4 d1a4 b8c6 a4e4 f8g7 e1g1 c8f5 e4c4 g8f6 c4c5 e8g8 f3h4 f5c2 b1a3 c2e4 d2d3 e4d5 c3c4 d5e6 c1e3 e6g4 h4f3 g4f3 e2f3 e7e5 a1d1 c6d4 e3d4 e5d4 a3c2 f6d7 c5a3 d7e5 f3d5 e5c6 b2b4 a7a6 a3b3 c6e7 a2a4 e7d5 c4d5 d8d7 d1e1 f8d8 e1e4 d7d5 b3d5 d8d5 f1e1 a8d8 h2h3 d5d7 e4e8 d8e8 e1e8 g7f8 e8e4 f8g7 f2f3 f7f5 e4e8 g7f8 g1f2 g8f7 e8c8 f8g7 g2g4 f5g4 f3g4 f7e6 f2f3 d7f7 f3e4 f7d7 c8e8 e6f7 e8c8 d7e7 e4f3 e7d7 f3e4 d7e7 e4f3 e7d7 c8c4 f7e6 f3e4 b7b5 c4c6 e6e7 a4b5 a6b5 c6c5 d7b7 c2d4 g7d4 e4d4 e7d6 d4e4 d6e6 d3d4 e6d6 d4d5 b7e7 e4d4 e7b7 c5c6 d6d7 d4c5 b7b8 d5d6 b8b7 h3h4 d7e6 c6c7 b7b8 c7h7 b8c8 c5b5 e6d6 h7h6 c8g8 h4h5 d6e5 h6g6,white
44,0Up2KOFY,matei_popescu1510,1757,breizh73,1760,B24,e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 g8f6 f2f4 d7d6 g1f3 e8g8 e1g1 c8g4 h2h3 g4f3 d1f3 c6d4 f3f2 a7a6 c1e3 d4c6 a2a4 e7e6 c3e2 d8b6 a1b1 b6d8 c2c4 f6d7 g1h2 a6a5 e2c3 e6e5 c3b5 d8e7 b2b3 e5f4 e3f4 d7e5 b1d1 a8d8 f2d2 c6b4 d3d4 c5d4 b5d4 b4c6 d4b5 d8d7 f4e5 c6e5 d2a5 e5c6 a5b6 f8d8 b6f2 c6b4 d1d5 b4d5 e4d5 d8f8 f1e1 e7g5 e1e4 g7e5 f2e3 g5e3 e4e3 f7f5 b3b4 f5f4 g3f4 e5f4 e3g3 f4g3 h2g3 f8e8 g2f3 e8e3 a4a5 d7f7 b5d4 e3d3,black
45,0UxJh7T2,matei_popescu1510,1907,ruma-x,2041,A40,d2d4 e7e6 e2e3 d7d5 f1d3 f7f5 g1f3 g8f6 f3e5 f8d6 f2f4 e8g8 e1g1 b8d7 c2c4 c7c6 b2b3 f6e4 c1a3 d6a3 b1a3 d7e5 f4e5 d8g5 d1e2 c8d7 a3b1 c6c5 b1d2 c5d4 e3d4,black
46,0V2mr7kn,matei_popescu1510,1953,chessistressi,1978,A45,d2d4 g8f6 c1g5 e7e6 e2e3 c7c6 f1d3 c6c5 c2c3 d7d5 f2f4 c5d4 e3d4 f8e7 b1d2 b8c6 g1f3 a7a5 e1g1 b7b6 d1e2 d8c7 f3e5 c6b8 a2a4 c8a6 g5f6 e7f6 d2f3 a6d3 e5d3 b8c6 f3e5 c6a7 f4f5 e6f5 e5g6 e8d7 g6h8 a8h8 f1f5 c7d6 a1e1 a7c8 d3e5 d7c7 e5f7,white
47,0vENAO5W,khanat,1826,matei_popescu1510,1904,E43,d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 e2e3 b7b6 g1f3 c8b7 f1d3 e8g8 e1g1 d7d6 d1c2 b4c3 b2c3 b8d7 e3e4 e6e5 d4d5 d7c5 c1g5 h7h6 g5h4 g7g5 h4g3 f6h5 d3e2 h5g3 h2g3 d8d7 f3h2 f7f5 e4f5 d7f5 c2f5 f8f5 h2g4 g8g7 g4e3 f5f6 g3g4 a8f8 g2g3 c5e4 e3f5 g7h7 g1g2 b7c8 f2f3 e4c3 e2d3 c3a4 f5d6 h7g7 d6e4 f6f7 f1f2 a4c5 e4c5 b6c5 a1f1 a7a5 f2b2 c8d7 b2b7 c7c6 b7a7 a5a4 d5c6 d7c6 a7f7 f8f7,black
48,0vkQsZ0A,linoojeda,1648,matei_popescu1510,1610,A10,c2c4 g7g6 b1c3 f8g7 d2d4 c7c5 g1f3 f7f5 e2e3 g8f6 d1c2 e8g8 d4c5 b8c6 a2a3 a7a5 c3d5 f6e4 f1d3 e4c5 d3e2 d7d6 c1d2 a5a4 d2c3 c5b3 a1d1 e7e6 c3g7 g8g7 d5c3 d8c7 c3a4,white
49,0VkyIsBe,matei_popescu1510,1805,ajmiller157,1822,A45,d2d4 g8f6 e2e3 e7e6 f1d3 c7c5 c2c3 b8c6 f2f4 d7d5 b1d2 f8d6 g1f3 a7a6 e1g1 c5d4 c3d4 e8g8 f3e5 d6b8 a2a3 b8a7 f1f3 c6e5 f4e5 f6g4 f3h3 g4h6 h3h6 g7h6 d1h5 d8g5 h5f3 g8h8 d2b3 f8g8 e3e4 d5e4 f3e4 g5g6 e4f3 g6g7 c1e3 c8d7 g2g3 d7c6 f3h5 a8f8 e3h6 g7g4 h5g4 g8g4 h6f8 a7d4 b3d4 g4d4 d3f1 d4d2 b2b4 d2d5 f8e7 h8g8 e7f6 h7h5 f1g2 d5d2 g2c6 b7c6 a1c1 d2a2 c1c6 a2a3 c6c8 g8h7 c8h8 h7g6 h8a8 a3b3 a8a6 b3b4 g1g2 b4b2 g2h3 b2c2 a6a8 c2c4 a8h8 c4a4 h8g8 g6h7 g8g7 h7h6 g7f7 h6g6 f7e7 a4a6 e7g7 g6f5 g7g5 f5e4 g5h5 a6a8 h5h8 a8a7 h3h4 e4f5 g3g4 f5g6 h8g8 g6h6 g4g5 h6h7 g8h8 h7g6 h8h6 g6f5 h4h5 a7a3 h2h4 a3a7 h6h8 a7b7 h5h6 b7b4 h4h5 b4b7 g5g6 b7b4 g6g7 b4g4 g7g8q g4g6 g8g6 f5f4 h8g8 f4e3 g6g4 e3f2 g4g3 f2e2 g8a8 e2f1 g3h2 f1e1 a8a1,white
50,0VXBJtve,tsl_games,1993,matei_popescu1510,1893,A15,g1f3 g8f6 c2c4 g7g6 b2b3 f8g7 c1b2 c7c6 g2g3 d7d5 f1g2 c8g4 h2h3 g4f5 d2d3 d8d7 f3d4 e8g8 d4f5 d7f5 e1g1 e7e5 b1d2 b8d7 e2e4 f5e6 e4d5 c6d5 f1e1 e6d6 d2f3 f8e8 d1c2 a8c8 a1d1 d6b8 c2b1 a7a6 b1a1 b7b5 f3e5,white
51,0WguTxd4,taramas,1911,matei_popescu1510,1882,B15,e2e4 c7c6 d2d4 d7d5 b1c3 d5e4 c3e4 g8f6 e4f6 e7f6 g1f3 f8d6 c1e3 e8g8 f1e2 f8e8 e1g1 c8g4 c2c4 b8d7 h2h3 g4h5 d1b3 d8b6 b3b6 a7b6 a2a3 a8a4 f1c1 e8a8 g1f1 h5g6 f3d2 d7f8 c1c3 f8e6 g2g3 g6f5 f1g2 e6c7 e2f3 b6b5 a1c1 f5e6 d4d5 c6d5 c4d5 c7d5 f3d5 e6d5 f2f3 d5c6 d2e4 c6e4 f3e4 h7h6 c3c8 g8h7 g2f3 d6e5 c8a8 a4a8 c1c2 a8d8 g3g4 d8d3 f3e2 d3d7 b2b4 d7c7 c2c7 e5c7 e3d4 c7e5 e2d3 h7g6 d4c5 g6g5 d3e2 g5h4 e2f3 h4h3 c5f8 g7g6 f8h6 h3h4 h6f8 h4g5 f8e7 g5h4 e7d8 h4h3 d8e7 h3h2 e7d8 h2h1 d8e7 h1g1 e7d8 g1f1 d8e7 f1e1 g4g5 f6g5 e7g5 e1d1 g5e7 d1c2 f3g4 c2d3 g4g5 d3e4 g5h6,black
52,0WMiBZMy,matei_popescu1510,1682,msragab,1628,D00,d2d4 d7d5 e2e3 c8f5 c2c4 e7e6 g1f3 h7h6 b1c3 c7c6 d1b3 d8c8 c4d5 e6d5 f1e2 g8f6 c1d2 b8d7 a1c1 d7b6 e1g1 g7g5 f3e5 f8d6 a2a4 f6d7 e5d7 c8d7 a4a5 b6c8 f2f3 c8e7 e3e4 d5e4 f3e4 f5g6 e4e5 d6c7 c3d1 e8c8 d2c3 e7d5 e2c4 d7g4 c4d5 d8d5 d1e3 g4h4 e3d5 c6d5 b3d5 c8b8 a5a6 g6e4 d5f7 b7b6 f7d7 g5g4 f1f7 h8c8 c1f1 g4g3 h2h3,white
53,0wxiv97F,johnnyblaze810,1951,matei_popescu1510,1947,B12,e2e4 c7c6 d2d4 d7d5 e4e5 c6c5 d4c5 b8c6 f1b5 c8f5 g1f3 e7e6 b2b4 a7a5 c2c3 g8e7 e1g1 e7g6 f1e1 f8e7 f3d4 f5b1 a1b1 d8c7 b5a4 e8g8 d4b5 c7b8 f2f4 a5b4 c3b4 c6b4 b1b4,white
54,0y4ZDVGf,mizmazaymen,1865,matei_popescu1510,1891,A10,c2c4 g7g6 b1c3 f8g7 d2d3 c7c5 g2g3 b8c6 f1g2 d8c7 g1f3 a7a6 e1g1 e7e6 c1f4 d7d6 c3e4 e6e5 f4d2 f7f5 e4c3 g8f6 f3e1 e8g8 e1c2 a8b8 c2e3 c8e6 e3d5 c7d8 a1b1 c6d4 e2e3 d4c6 a2a3 f6d5 c3d5 e6d5 g2d5 g8h8 b2b4 c6e7 d5g2 b7b5 c4b5 a6b5 b4c5 d6c5 b1b3 c5c4 d3c4 b5c4 b3c3 d8c7 d1c2 b8c8 f1c1 e5e4 c3c4 c7d7 c4c8 f8c8 c2d1 c8c1 d1c1 e7c6 g2f1 c6e5 d2c3 e5f3 g1g2 d7f7 f1e2 f3e5 c3d4 g6g5 c1c8,white
55,0ycupVke,napoleonremix,1843,matei_popescu1510,1935,D02,d2d4 d7d5 g1f3 c7c5 c2c3 b8c6 c1f4 d8b6 d4c5 b6b2 b1d2 b2a3 e2e3 c8f5 f1b5 a3c5 b5c6 b7c6 e1g1 g8f6 d2b3 c5b6 f3d4 f5g6 f1e1 e7e6 f2f3 c6c5 d4e2 f8d6 f4d6 b6d6 e2g3 d6b6 e3e4 c5c4 g1h1 c4b3 e4d5 f6d5 a2b3 d5f6 b3b4 e8g8 f3f4 f8d8 d1f3 a8c8 f4f5 e6f5 g3f5 g6f5 f3f5 b6c7 e1e3 d8e8 e3g3 c7e7 a1f1 g8h8 f5g5 g7g6 h2h3 f6e4 g5e7 e4g3,black
56,0z80bpna,ronducs,1364,matei_popescu1510,1457,B27,e2e4 c7c5 g1f3 g7g6 f1c4 f8g7 e1g1 b8c6 c2c3 e7e6 d2d4 d7d5 c4b5 g8e7 e4e5 e8g8 c1g5 d8c7 d1d2 e7f5 b5c6 b7c6 g2g4 f5e7 g5h6 f8d8 h6g7 g8g7 d2g5 h7h6 g5f6 g7g8 g4g5 h6h5 f3h4 d8f8 f2f4 e7f5 h4f5 e6f5 f1e1 c8e6 d4c5 f8e8 b1d2 a7a5 d2f3 c7a7 f3d4 a7c5 g1g2 c5b6 d4f3 b6b2 g2h1 a8b8 f3h4 b2c3 h4g6 f7g6 f6g6 g8f8 g6f6 f8g8 f6g6 g8f8 g6f6 f8g8 f6g6,draw
57,0zTZQ8LC,giogang,1685,matei_popescu1510,1733,B20,e2e4 c7c5 f1c4 e7e6 b1c3 g8e7 b2b3 d7d5 e4d5 e6d5 c4b5 c8d7 b5d7 d8d7 d1e2 b8c6 d2d3 d5d4 c3e4 b7b6 e2f3 f7f5 f3f5 d7f5 e4d6 e8d7 d6f5 e7f5 g1f3 f8e7 e1g1 e7f6 f1e1 a8e8 c1b2 e8e1 a1e1 h8e8 e1e8 d7e8 h2h3 c6e5 f3e5 f6e5 g2g3 g7g5 g1g2 e5f6 g2f3 e8f7 f3g4 f7g6 b2c1 h7h5 g4f3 f5d6 h3h4 g5g4 f3g2 g6f5 f2f4 g4f3 g2f3 d6b5 c1f4 b5c3 f4b8 c3a2 b8a7 f6d8 a7b8 a2b4 b8f4 b4c2 f4d2 c2e3 d2e3 d4e3 f3e3 d8f6 e3f3 f6d4 f3g2 f5g4 g2h2 g4f3 h2h3 f3e3 g3g4 h5g4 h3g4 e3d3 g4f4 d3c3 f4e4 c3b3 h4h5 d4h8 e4d3 c5c4 d3d2 c4c3 d2c1 h8e5 h5h6 c3c2 h6h7 e5f4,black
58,10CJtsas,shuhrat1993,1982,matei_popescu1510,1975,A10,c2c4 g7g6 b1c3 f8g7 d2d3 c7c5 e2e4 b8c6 f1e2 e7e5 h2h4 h7h6 h4h5 g6g5 e2g4 g8e7 g1e2 e8g8 e2g3 c6d4 c1e3 f7f5 e4f5 d4f5 e1g1 d7d6 g3f5 e7f5 c3d5 f5d4 e3d4 e5d4 f1e1 g7e5 d1e2 c8d7 e2e4 d7g4 e4g4 d8e8 d5c7 e8f7 c7a8 f7f2 g1h1 f8f4 g4e6 g8h7 e6d7 e5g7 a8c7 f4h4 d7h3 h4h3 g2h3 f2f3 h1h2 g7e5 h2g1 e5g3 e1f1 f3e3 g1g2 g3f4 f1f3 e3e2 f3f2 e2d3 a1f1 d3g3 g2h1 g3h3 h1g1 h3g4 f2g2 f4e3 g1h1 g4h5 g2h2 h5g4 c7d5 g4e4 h2g2 e3f4 d5f6,white
59,10xCHzRV,jpbulbulian,1787,matei_popescu1510,1820,A46,d2d4 g8f6 c1f4 e7e6 g1f3 c7c5 e2e3 d8b6 b2b3 b8c6 c2c3 c5d4 e3d4 d7d6 b1d2 g7g6 f1d3 f8g7 e1g1 b6d8 h2h3 e8g8 d2c4 f6e8 d1d2 b7b5 c4e3 a7a6 d3e4 c8b7 a1d1 d8c7 c3c4 e6e5 d4e5 d6e5 f4h2 f7f5 e4c6 b7c6 e3d5 c7b7 f3e5,white
60,11G65J1T,matei_popescu1510,1671,adityasoma,1580,D00,d2d4 d7d5 e2e3 c8f5 c2c4 e7e6 g1f3 c7c6 b1c3 g8f6 d1b3 d8b6 c4c5 b6b3 a2b3 b8d7 b3b4 f8e7 b4b5 e8g8 b5c6 b7c6 b2b4 f6e4 c3e4 f5e4 f1e2 f8b8 c1d2 d7f6 e1g1 e4g6 f3e5 b8b5 e2b5 c6b5 e5g6 h7g6 f2f3 f6d7 a1a5 a7a6 f1a1 d7b8 e3e4 b8c6 d2c3 c6a5 a1a5 g8f8 g1f2 f8e8 f2e3 e8d7 g2g4 d7c6 f3f4 f7f5 e4f5 g6f5 g4g5 c6b7 a5a1 a8h8 a1h1 h8h3 e3d2 h3f3,black
61,122RBmhx,matei_popescu1510,1936,vladuslav01,1832,D00,d2d4 d7d5 e2e3 e7e6 f1d3 c7c5 c2c3 c5c4 d3c2 b8c6 f2f4 g8f6 b1d2 g7g6 g1f3 f8g7 e1g1 e8g8 f3e5 d8c7 f1f3 f6d7 f3h3 d7e5 f4e5 f7f6 e5f6 f8f6 h3f3 c7f7 e3e4 c8d7 e4e5 f6f3 d1f3 f7f3 d2f3 a8f8 c1e3 b7b5 h2h3 b5b4 a2a3 b4b3 c2d1 c6e7 e3f2 e7f5 g2g4 f5e7 f2e3 h7h6 h3h4 d7e8 g1g2 g7h8 d1e2 h8g7 g2g3 f8f7 a3a4 a7a5 f3d2 e8c6 h4h5 g6h5 g4h5 e7f5,black
62,123dIOO5,matei_popescu1510,1771,wschacher,1796,A45,d2d4 g8f6 e2e3 b7b6 f2f4 c8b7 g1f3 e7e6 f1d3 e8e7 b1d2 e7e8 e1g1 f8e7 c2c3 b8c6 e3e4 f6g4 d1e1 h7h5 h2h3 g4f6 e4e5 f6d5 d2b3 d7d6 a2a3 a7a6 c3c4 d6e5 c4d5 d8d5 f4e5 g7g5 f3g5 d5b3 g5f7 h8g8 e1e2 c6d4,black
63,12e8tgel,dw_smith1001,1969,matei_popescu1510,1856,D02,d2d4 d7d5 g1f3 c7c5 e2e3 b8c6 b2b3 c8f5 c1b2 e7e6 a2a3 g8f6 f1e2 f8d6 e1g1 e8g8 b1d2 h7h6 d4c5 d6c5 c2c4 f6e4 c4d5 d8d5 e2c4 d5d7 d2e4 d7d1 f1d1 f5e4 d1d7 e4f3 g2f3 a8b8 a1d1 f8d8 d7d8 b8d8 d1d8 c6d8 b3b4 c5d6 b4b5 b7b6 a3a4 d8b7 c4d3 b7c5 d3c2 f7f6 h2h3 g8f7 h3h4 e6e5 h4h5 f7e6 g1f1 e6d5 f1e2 d5c4 b2a3 c4c3 c2d1 d6f8 f3f4 e5f4 e3f4 c5e6 a3f8 e6f8 e2f3 f8e6 f3e4 e6c5 e4f5 c3b4 f5g6 c5a4 d1a4 b4a4 g6g7 a4b5 g7h6 a7a5 h6g6 a5a4 h5h6 a4a3 h6h7 a3a2 h7h8q a2a1q h8e8 b5b4 e8e7 b4b5 e7d7 b5b4 d7d6 b4b5 d6f6 a1g1 g6f5 g1b1 f5g5 b1g1 g5f5 g1b1 f5e6 b1b3 e6e7 b3a3 e7f7 a3f3 f6e5 b5b4 e5d6 b4a4 d6b6 f3f4 f7e8 f4e4 e8d7 e4g4 d7c7 g4c4 c7b8 c4g4 b6a7 a4b3 a7b7 b3c2 b7b6 g4f4 b8a7 f4a4 a7b7 a4d7 b7a6 d7a4 a6b7 a4d7 b6c7 d7c7 b7c7 c2d3 c7d6 d3e4 d6c5 e4f3 c5c4 f3f2,draw
64,13B0lnSM,matei_popescu1510,1625,monkes_popsul,1659,D00,d2d4 d7d5 e2e3 e7e6 f1d3 c7c5 c2c3 g8f6 b1d2 b8c6 f2f4 a7a6 g1f3 f8e7 e1g1 e8g8 f3e5 d8c7 f1f3 b7b5 f3h3 h7h6 g2g4 c6e5 f4e5 f6h7 d2f3 f7f5 e5f6 e7f6 g4g5 h7g5 f3g5 f6g5 e3e4 c5d4 c1g5 h6g5 e4e5 c7e5 c3d4 e5d4 g1h1 d4f6 d1h5 f6h6 h5g4 e6e5 g4b4,black
65,14ydJX9S,matei_popescu1510,1908,harro1,1912,A40,d2d4 e7e6 e2e3 b7b6 f2f4 c8b7 g1f3 a7a6 f1d3 d7d6 e1g1 b8d7 e3e4 g7g6 c2c3 h7h6 e4e5 d6d5 g2g4 g8e7 d1e1 f8g7 f3h4 c7c5 f4f5 e6f5 g4f5 e7f5 h4f5 g6f5 e1d2 h8g8 g1h1 c5d4 c3d4 d7f8 d2f4 f8e6 f4f2 g7e5 f2f5 f7f6 f5e6 d8e7 e6g8 e8d7 g8g4 d7c6 d4e5 e7e5,white
66,16LfifTB,matei_popescu1510,1669,pensionerr,1682,D00,d2d4 d7d5 e2e3 c7c6 f1d3 g8f6 b1d2 c8g4 f2f3 g4h5 g1e2 h5g6 e3e4 d5e4 f3e4 g6h5 e1g1 h5e2 d1e2 d8d4 g1h1 e7e6 e4e5 f6d5 d2b3 d4b4 a2a3 b4e7 c2c4 d5b6 c1e3 b8d7 a1d1 e8c8 e3g1 g7g6 b3d2 f8g7 d2f3 h7h6 b2b4 g6g5 g1d4 f7f6 e5f6 g7f6 f3e5 f6e5 d4e5 d7e5 e2e5 h8f8 f1e1 f8f5 d3f5 d8d1 e1d1 b6d7 e5e6,white
67,16z7sWgj,daka41111,1876,matei_popescu1510,1861,C00,e2e4 e7e6 g1f3 d7d5 e4d5 e6d5 d2d4 f8d6 b1c3 c7c6 f1d3 c8g4 h2h3 g4h5 g2g4 h5g6 d3g6 h7g6 d1e2 d8e7 c1g5 f7f6 e2e7 g8e7 g5e3 g6g5 e1c1 b8d7 h3h4 g5h4 f3h4 e8f7 g4g5 f6f5 d1e1 g7g6 f2f4 d6b4 e3d2 e7c8 c3e2 b4d2 c1d2 c8d6 e2g3 d6e4 g3e4 d5e4 c2c4 d7b6 b2b3 a8d8 d2c3 a7a5 h4g2 b6d7 c4c5 f7g7 g2e3 d7f8 h1h8 g7h8 e3c4 f8e6 c4d6 h8g7 d6b7 d8d4 b7a5 d4d3 c3c4 e6f4 a5c6 d3d2 a2a4 f4g2 e1c1 e4e3 c6e5 e3e2 e5f3 d2a2 c5c6 g2e3 c4d3 e3d5 d3d4 d5c7 d4c5 g7f7 c5d6 c7e8 d6d7 a2d2,white
68,173jhXy0,psydoc92,1872,matei_popescu1510,1884,B10,e2e4 c7c6 g1f3 d7d5 b1c3 a7a6 e4d5 c6d5 d2d4 g8f6 h2h3 c8f5 f1d3 f5d3 d1d3 b8c6 c1g5 e7e6 e1g1 f8e7 f1e1 e8g8 a2a3 b7b5 c3e2 a8c8 c2c3 f6e4 g5e7 d8e7 e2f4 c6a5 f3e5 a5c4 e5c4 c8c4 f2f3 e4f6 a1c1 f8c8 g2g4 e7c7 g4g5 c7f4 g5f6 f4f6 g1h2 f6f4 h2g2 a6a5 e1g1 b5b4 a3b4 a5b4 g2f2 b4c3 b2c3 c8a8 c1b1 a8a2 f2f1 g7g6 g1g4 f4h2 d3e3 h2h3 f1g1 h3h2 g1f1 h2h1 g4g1 h1h3 f1e1 h3f5 g1g4 f5b1,black
